Time_Stamp,Log_Source,Event_ID,Username,Source_IP,Destination_IP,Source_Port,Dest_Port,Event_Description,Category_Type
,SIEM,2307.0,,,,18526.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
2025-10-20 00:09:32,,,,,192.168.1.3,,,User svc_account authenticated successfully via service 8217.,
2025-10-20 00:14:21,,,svc_account,,,,443.0,,Network_Conn
,SIEM,,admin_corp,,192.168.1.1,,443.0,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 8de37e331159bf94.,
2025-10-20 00:24:05,,4424.0,guest_ext,,,,,,
,Firewall,3003.0,,203.0.113.3,,,,,
,EDR,7676.0,,,192.168.1.2,4778.0,,User guest_ext authenticated successfully via service 8885.,Auth_Fail
2025-10-20 00:24:20,,2505.0,,,203.0.113.5,18685.0,22.0,,File_Write
,Proxy,,,203.0.113.1,192.168.1.5,9438.0,,Suspicious activity: APT29 executed QakBot malware. File hash is e61b8931c37c09c3.,
2025-10-20 00:14:42,SIEM,3319.0,guest_ext,,,,,User user_a authenticated successfully via service 8856.,Network_Conn
2025-10-20 00:09:50,,1131.0,,192.168.1.2,192.168.1.10,,,,
,,,,,,2264.0,21.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:09:54,SIEM,8149.0,,,192.168.1.5,7224.0,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:24:50,Proxy,,admin_corp,203.0.113.5,192.168.1.4,,,,Email_Blocked
,,,user_a,,192.168.1.5,8290.0,22.0,User user_a authenticated successfully via service 8126.,
2025-10-20 00:05:00,,,guest_ext,,203.0.113.3,,,,
,SIEM,,admin_corp,,192.168.1.8,41781.0,,,Network_Conn
,SIEM,,user_a,203.0.113.1,192.168.1.1,,,User admin_corp authenticated successfully via service 8677.,
,Firewall,6824.0,admin_corp,,,22171.0,,,File_Write
,,6892.0,admin_corp,192.168.1.5,,22928.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:15:15,,,svc_account,192.168.1.5,1.1.1.1,15072.0,3389.0,,
,Firewall,1935.0,,,203.0.113.5,,22.0,,
,Firewall,5117.0,svc_account,203.0.113.4,,43171.0,21.0,,Vulnerability_Scan
,,,user_a,203.0.113.2,192.168.1.8,,21.0,User user_a authenticated successfully via service 8147.,Auth_Fail
,,2164.0,svc_account,,203.0.113.3,48663.0,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
,EDR,,user_a,192.168.1.3,,,443.0,,
2025-10-20 00:15:33,,3213.0,guest_ext,192.168.1.3,,,80.0,,
2025-10-20 00:05:12,SIEM,,,,192.168.1.6,31859.0,,,Auth_Fail
,,4944.0,,203.0.113.1,192.168.1.10,,443.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
,,1405.0,user_a,192.168.1.10,,3574.0,,Suspicious activity: APT29 executed QakBot malware. File hash is 44150bb9ef265e52.,
2025-10-20 00:05:15,,,,192.168.1.10,192.168.1.3,,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 78a3b565dbf1d9c6.,File_Write
,,4816.0,guest_ext,,203.0.113.5,43480.0,,,
,,9599.0,,,,8708.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:21:12,Firewall,1971.0,,,,,,,File_Write
,,,admin_corp,192.168.1.7,,,,,
,SIEM,3883.0,,,203.0.113.2,58648.0,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,EDR,8360.0,svc_account,,,26943.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:26:50,,1810.0,guest_ext,192.168.1.2,,7550.0,443.0,,Auth_Fail
2025-10-20 00:16:09,,,,,,33716.0,,,File_Write
2025-10-20 00:21:36,SIEM,4993.0,svc_account,,,35228.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
2025-10-20 00:21:40,,,,192.168.1.5,,26328.0,22.0,User guest_ext authenticated successfully via service 8839.,Auth_Fail
,EDR,,guest_ext,,,11624.0,,,Vulnerability_Scan
,SIEM,4543.0,,192.168.1.4,,,,,
,Firewall,,guest_ext,192.168.1.9,,,,User svc_account authenticated successfully via service 8101.,
,SIEM,5558.0,,203.0.113.5,,,443.0,,
2025-10-20 00:11:00,SIEM,,admin_corp,192.168.1.10,,55404.0,,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 91748f3c5538aae7.,
,EDR,2909.0,user_a,192.168.1.4,,,,User admin_corp authenticated successfully via service 8787.,
2025-10-20 00:11:04,,7827.0,admin_corp,,,52626.0,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
,,,svc_account,,192.168.1.5,,22.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:27:50,,3748.0,svc_account,,,,22.0,,
,,,user_a,,192.168.1.4,61874.0,,,
,,,,,203.0.113.3,58954.0,,,
,EDR,5853.0,svc_account,192.168.1.5,,15776.0,80.0,,Auth_Fail
,Firewall,,,,192.168.1.6,56427.0,3389.0,,Vulnerability_Scan
2025-10-20 00:28:15,,,,192.168.1.10,,19331.0,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:11:20,,,svc_account,,192.168.1.5,,443.0,,Auth_Fail
,Firewall,,admin_corp,,192.168.1.4,,,,Auth_Fail
,SIEM,1500.0,,,,4144.0,21.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,
,Firewall,,svc_account,,192.168.1.9,58074.0,21.0,,Auth_Fail
2025-10-20 00:11:28,,9197.0,admin_corp,192.168.1.2,,,,,Vulnerability_Scan
,SIEM,,,,,51267.0,3389.0,,Vulnerability_Scan
2025-10-20 00:11:32,,7245.0,,192.168.1.2,,24561.0,3389.0,,File_Write
,,1258.0,svc_account,,,,,User user_a authenticated successfully via service 8412.,Network_Conn
2025-10-20 00:17:24,EDR,8690.0,,,,,3389.0,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 6206ae7d54b9576b.,
2025-10-20 00:23:16,,7667.0,,,,,,,
,,,,192.168.1.3,1.1.1.1,16785.0,,User guest_ext authenticated successfully via service 8805.,Network_Conn
,,2935.0,admin_corp,,192.168.1.7,,,,
2025-10-20 00:23:28,EDR,,user_a,,,,3389.0,,Network_Conn
,SIEM,6612.0,guest_ext,,192.168.1.10,,443.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
2025-10-20 00:05:54,EDR,8945.0,,192.168.1.6,203.0.113.2,39485.0,21.0,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is a40af82ff4101a52.,File_Write
,,6597.0,,192.168.1.4,192.168.1.8,40785.0,,,
2025-10-20 00:17:48,SIEM,1214.0,user_a,203.0.113.5,203.0.113.4,33085.0,,User svc_account authenticated successfully via service 8015.,
2025-10-20 00:05:57,,,,192.168.1.9,203.0.113.5,,80.0,,
2025-10-20 00:23:52,,,admin_corp,,,,22.0,Suspicious activity: FIN7 executed Emotet malware. File hash is 272525aa3431ae4b.,File_Write
,,9952.0,,203.0.113.1,203.0.113.4,35930.0,22.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 00:30:00,,2420.0,user_a,192.168.1.3,,46896.0,80.0,,
2025-10-20 00:12:02,SIEM,,,,,55610.0,80.0,User user_a authenticated successfully via service 8533.,Auth_Fail
2025-10-20 00:18:06,,,,192.168.1.7,,,3389.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,EDR,,svc_account,203.0.113.5,192.168.1.2,,3389.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
,,2693.0,,,,19064.0,,,File_Write
2025-10-20 00:30:25,,2309.0,svc_account,192.168.1.9,,20614.0,,,Auth_Fail
2025-10-20 00:12:12,SIEM,,,,192.168.1.1,49099.0,,,
2025-10-20 00:18:21,SIEM,,,,,14820.0,,User user_a authenticated successfully via service 8291.,
,,,svc_account,,192.168.1.8,,22.0,Suspicious activity: FIN7 executed TrickBot malware. File hash is 975a40a8a3bc3b72.,File_Write
2025-10-20 00:06:09,EDR,1349.0,,192.168.1.10,,60264.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
2025-10-20 00:06:10,Proxy,5431.0,svc_account,,192.168.1.5,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
,,3273.0,,192.168.1.4,,,22.0,Suspicious activity: FIN7 executed LockBit malware. File hash is 1da8d4fd022861f3.,File_Write
2025-10-20 00:12:24,Firewall,,,,203.0.113.4,,,User svc_account authenticated successfully via service 8690.,
2025-10-20 00:06:13,,4436.0,svc_account,,,,443.0,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is f65cbcd79e548056.,
2025-10-20 00:12:28,SIEM,,,,,,,,
2025-10-20 00:12:30,Firewall,,svc_account,203.0.113.2,,4192.0,3389.0,,
,SIEM,7525.0,,,192.168.1.7,,22.0,,
2025-10-20 00:06:17,Firewall,,,192.168.1.9,,49903.0,,User svc_account authenticated successfully via service 8242.,
2025-10-20 00:12:36,Firewall,5199.0,,192.168.1.5,1.1.1.1,,,,
,,4526.0,,203.0.113.2,192.168.1.6,,,,Vulnerability_Scan
,Firewall,3349.0,svc_account,192.168.1.6,,26832.0,21.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,EDR,4561.0,,,192.168.1.3,2034.0,22.0,,
2025-10-20 00:31:50,EDR,,,,,3169.0,,,Network_Conn
2025-10-20 00:12:46,,,,192.168.1.3,,30764.0,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is f1366964a8cb4b24.,File_Write
2025-10-20 00:25:36,,,,192.168.1.8,192.168.1.3,,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,
2025-10-20 00:19:15,,,,,,9286.0,22.0,User admin_corp authenticated successfully via service 8424.,
,SIEM,,,,,,80.0,User user_a authenticated successfully via service 8930.,Network_Conn
2025-10-20 00:32:15,Proxy,,guest_ext,,,51649.0,,User user_a authenticated successfully via service 8947.,
,,4419.0,guest_ext,192.168.1.1,,38096.0,,,
,,,,,192.168.1.1,21507.0,80.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
2025-10-20 00:06:30,,4916.0,,192.168.1.2,1.1.1.1,,22.0,User user_a authenticated successfully via service 8184.,
2025-10-20 00:32:35,,3583.0,,203.0.113.5,203.0.113.1,,21.0,,Network_Conn
2025-10-20 00:32:40,SIEM,7570.0,,192.168.1.5,,,,,
2025-10-20 00:06:33,,,,192.168.1.2,,55232.0,3389.0,,File_Write
2025-10-20 00:06:34,EDR,3678.0,svc_account,,192.168.1.3,,21.0,,Network_Conn
2025-10-20 00:06:35,,2458.0,,192.168.1.5,,,,,
,Firewall,,user_a,203.0.113.3,,38573.0,21.0,,Auth_Fail
,SIEM,2443.0,user_a,,,37019.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:19:54,SIEM,,,192.168.1.10,,58205.0,22.0,,
2025-10-20 00:26:36,SIEM,,,,192.168.1.10,4096.0,,User user_a authenticated successfully via service 8674.,
,,,,192.168.1.10,,61192.0,3389.0,User user_a authenticated successfully via service 8321.,
,,,,192.168.1.8,,,,,Vulnerability_Scan
,SIEM,2240.0,svc_account,,192.168.1.2,,3389.0,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 770fbf6fb37d3ba5.,
,EDR,2097.0,admin_corp,,203.0.113.4,,3389.0,,Vulnerability_Scan
2025-10-20 00:33:40,EDR,7399.0,,192.168.1.10,,54760.0,443.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:13:30,,,svc_account,203.0.113.3,,,443.0,,
2025-10-20 00:20:18,EDR,,user_a,,,56642.0,21.0,,
2025-10-20 00:20:21,Proxy,3455.0,,192.168.1.4,,,80.0,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 208f4652ade9c1d4.,File_Write
2025-10-20 00:34:00,,,,,,,21.0,User admin_corp authenticated successfully via service 8533.,
2025-10-20 00:27:16,,,,,1.1.1.1,,443.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:13:40,Firewall,,,192.168.1.5,,64889.0,,,
2025-10-20 00:13:42,,4485.0,guest_ext,192.168.1.3,203.0.113.2,,,,Auth_Fail
2025-10-20 00:20:36,Proxy,7718.0,admin_corp,192.168.1.3,192.168.1.4,24892.0,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 00:34:25,EDR,,admin_corp,,,34835.0,22.0,,File_Write
,,1897.0,,203.0.113.3,,52395.0,,,Email_Blocked
,Proxy,2774.0,,203.0.113.1,192.168.1.5,,,,
,,6281.0,,203.0.113.2,203.0.113.5,48379.0,80.0,,
2025-10-20 00:06:57,,,,192.168.1.3,203.0.113.2,53039.0,443.0,,
,,1022.0,user_a,,203.0.113.5,,443.0,User user_a authenticated successfully via service 8303.,Network_Conn
,,,user_a,,,,22.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,Firewall,,,192.168.1.10,,21645.0,,User svc_account authenticated successfully via service 8975.,Auth_Fail
2025-10-20 00:14:02,EDR,2584.0,guest_ext,,,60797.0,,,File_Write
,EDR,2767.0,svc_account,192.168.1.1,203.0.113.3,,,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 00:14:06,Proxy,4711.0,user_a,,,,,,
,SIEM,,,,,23074.0,443.0,,
2025-10-20 00:14:10,Firewall,8403.0,,,,51871.0,80.0,,
2025-10-20 00:21:18,,,,192.168.1.2,192.168.1.9,19032.0,,,Auth_Fail
2025-10-20 00:35:35,,,,,,,,User user_a authenticated successfully via service 8759.,
2025-10-20 00:28:32,,,admin_corp,,192.168.1.3,,22.0,User guest_ext authenticated successfully via service 8173.,
2025-10-20 00:14:18,,9680.0,,,192.168.1.6,,3389.0,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,
,SIEM,,admin_corp,,203.0.113.2,,,,File_Write
2025-10-20 00:14:22,SIEM,,,,,,,User admin_corp authenticated successfully via service 8735.,
,Firewall,3565.0,user_a,192.168.1.10,,,443.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:07:13,EDR,,svc_account,,,6124.0,21.0,User svc_account authenticated successfully via service 8049.,Network_Conn
,,,,,,,443.0,,File_Write
2025-10-20 00:36:15,Firewall,,svc_account,,,,,,File_Write
2025-10-20 00:07:16,Proxy,,svc_account,,,37658.0,22.0,,
2025-10-20 00:07:17,,,user_a,192.168.1.5,,44810.0,3389.0,User guest_ext authenticated successfully via service 8470.,
2025-10-20 00:14:36,,,,203.0.113.3,192.168.1.6,41642.0,3389.0,,
,,8719.0,user_a,,192.168.1.8,20148.0,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,,1610.0,admin_corp,192.168.1.4,192.168.1.8,,22.0,,Network_Conn
2025-10-20 00:36:45,EDR,,admin_corp,192.168.1.9,,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:29:28,EDR,3491.0,,203.0.113.5,,,21.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:22:09,Proxy,9079.0,admin_corp,192.168.1.9,192.168.1.6,23320.0,3389.0,User svc_account authenticated successfully via service 8889.,
,EDR,,,192.168.1.5,,34257.0,443.0,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 149a49f6dde617fd.,
2025-10-20 00:14:50,,6900.0,user_a,,,,,User user_a authenticated successfully via service 8927.,Auth_Fail
,Proxy,,user_a,,192.168.1.1,50271.0,443.0,User svc_account authenticated successfully via service 8292.,Auth_Fail
,,4639.0,user_a,,192.168.1.5,36611.0,,User svc_account authenticated successfully via service 8831.,Auth_Fail
2025-10-20 00:22:24,EDR,2910.0,guest_ext,,192.168.1.3,,21.0,,
2025-10-20 00:37:25,Firewall,,user_a,,,50449.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,
2025-10-20 00:37:30,,,,192.168.1.8,,44722.0,22.0,,Network_Conn
,,7953.0,,,,18137.0,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,Proxy,,,,,,80.0,,
,,,,,192.168.1.9,42902.0,,User guest_ext authenticated successfully via service 8559.,
,SIEM,8045.0,guest_ext,192.168.1.9,,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
2025-10-20 00:15:10,Proxy,2558.0,svc_account,203.0.113.4,,,,Suspicious activity: FIN7 executed TrickBot malware. File hash is 3e8c44be1527c376.,
2025-10-20 00:22:48,Firewall,,guest_ext,,,,,,Email_Blocked
2025-10-20 00:30:28,SIEM,1872.0,user_a,192.168.1.9,192.168.1.8,46689.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
,,,,,203.0.113.5,,443.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,,5811.0,user_a,203.0.113.4,1.1.1.1,,,User admin_corp authenticated successfully via service 8154.,Auth_Fail
,,6779.0,guest_ext,,203.0.113.4,2670.0,,User user_a authenticated successfully via service 8765.,
,,7576.0,,192.168.1.7,203.0.113.1,,,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 598d81a3f3af5174.,File_Write
,,,svc_account,192.168.1.2,,,,,
,,3117.0,guest_ext,192.168.1.8,,,,User guest_ext authenticated successfully via service 8302.,
,,,,,,9382.0,22.0,User admin_corp authenticated successfully via service 8859.,Network_Conn
,Firewall,5406.0,,192.168.1.10,,,22.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,EDR,5796.0,,,203.0.113.3,63350.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,Firewall,,user_a,,192.168.1.4,,443.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,Firewall,1753.0,user_a,192.168.1.10,192.168.1.9,42201.0,3389.0,User svc_account authenticated successfully via service 8117.,
2025-10-20 00:15:38,EDR,7105.0,,,,,,,Network_Conn
,,4514.0,svc_account,192.168.1.7,192.168.1.3,,,,
2025-10-20 00:23:33,EDR,,svc_account,192.168.1.7,,,3389.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,
2025-10-20 00:23:36,,,,,1.1.1.1,40706.0,3389.0,,
,,,svc_account,,,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:23:42,SIEM,,,,,63097.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
,,,,,,11940.0,,,
2025-10-20 00:15:52,,,,192.168.1.10,203.0.113.5,42521.0,,,
2025-10-20 00:39:45,Proxy,,svc_account,,203.0.113.5,,,,
2025-10-20 00:23:54,,,,203.0.113.1,1.1.1.1,2002.0,22.0,,
,,8751.0,,,,35816.0,,,
2025-10-20 00:24:00,,,,203.0.113.1,,,80.0,,Auth_Fail
,,3672.0,,192.168.1.1,203.0.113.4,,,Suspicious activity: Lazarus Group executed LockBit malware. File hash is adc09627c105cd95.,
2025-10-20 00:32:08,Proxy,4043.0,,,,,,User svc_account authenticated successfully via service 8020.,
,,6865.0,,,192.168.1.10,,,,
2025-10-20 00:32:16,,,svc_account,,,27887.0,80.0,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 9c97cc815a333585.,File_Write
,Proxy,,guest_ext,,,,,,
,,6711.0,guest_ext,192.168.1.5,192.168.1.5,10157.0,3389.0,,Network_Conn
,SIEM,,admin_corp,,203.0.113.4,38047.0,443.0,,
,Firewall,,,192.168.1.2,203.0.113.3,46888.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
,SIEM,5449.0,admin_corp,,,19775.0,,User user_a authenticated successfully via service 8213.,
,,8735.0,admin_corp,,,51373.0,,,Auth_Fail
2025-10-20 00:24:33,,9619.0,user_a,,,,21.0,User svc_account authenticated successfully via service 8866.,
2025-10-20 00:16:24,Proxy,,admin_corp,,,,,Suspicious activity: Mustang Panda executed Clop malware. File hash is c94e977fc5d428cc.,
,,1815.0,svc_account,,203.0.113.3,9961.0,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:16:28,,8299.0,svc_account,192.168.1.10,,,,,
2025-10-20 00:41:15,,,user_a,192.168.1.10,,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,Vulnerability_Scan
,,9494.0,svc_account,,,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,,,,,,57576.0,,User admin_corp authenticated successfully via service 8261.,Network_Conn
2025-10-20 00:08:18,Firewall,6141.0,,192.168.1.2,,,22.0,,Email_Blocked
,Proxy,,,192.168.1.10,192.168.1.3,53578.0,,,Network_Conn
2025-10-20 00:25:00,,,guest_ext,192.168.1.1,192.168.1.5,48507.0,,User guest_ext authenticated successfully via service 8291.,Network_Conn
2025-10-20 00:16:42,EDR,6370.0,user_a,192.168.1.2,203.0.113.5,,21.0,Suspicious activity: APT29 executed LockBit malware. File hash is 5c165367b2a23fef.,
,Firewall,5523.0,svc_account,192.168.1.9,1.1.1.1,28595.0,,User guest_ext authenticated successfully via service 8768.,
,,6025.0,,192.168.1.3,,31709.0,22.0,User svc_account authenticated successfully via service 8280.,
2025-10-20 00:42:00,,,admin_corp,192.168.1.8,192.168.1.8,,,,
,,1428.0,svc_account,,,6668.0,3389.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:33:44,EDR,2174.0,user_a,,,35889.0,,User guest_ext authenticated successfully via service 8142.,Network_Conn
2025-10-20 00:25:21,Proxy,1625.0,,,203.0.113.1,44700.0,,"Inbound email flagged as spear phishing, potentially delivering Clop.",
,SIEM,1510.0,,,192.168.1.10,,,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 5009d863f68eff38.,
