Time_UTC,Host_Name,EID,UID,Source_IP,Dest_IP,Dest_Port,Message,Event_Type
2025-10-20 00:05:40,Firewall,8132,admin_corp,203.0.113.1,192.168.1.4,80,User admin_corp authenticated successfully via service 8076.,Network_Conn
2025-10-20 00:05:42,Firewall,7169,admin_corp,192.168.1.3,203.0.113.5,443,Suspicious activity: FIN7 executed TrickBot malware. File hash is 0e96f588b7cb1b62.,File_Write
2025-10-20 00:05:44,SIEM,6601,svc_account,203.0.113.2,192.168.1.7,21,User svc_account authenticated successfully via service 8563.,Network_Conn
2025-10-20 00:11:32,EDR,4848,admin_corp,192.168.1.6,192.168.1.5,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:05:48,Firewall,5921,svc_account,192.168.1.6,192.168.1.1,443,User guest_ext authenticated successfully via service 8544.,Auth_Fail
2025-10-20 00:02:55,Proxy,9636,svc_account,192.168.1.7,203.0.113.2,3389,Suspicious activity: Lazarus Group executed LockBit malware. File hash is c0cd3470877cd63a.,File_Write
2025-10-20 00:08:48,SIEM,9482,guest_ext,203.0.113.5,192.168.1.7,22,User guest_ext authenticated successfully via service 8865.,Auth_Fail
2025-10-20 00:14:45,Firewall,8898,svc_account,192.168.1.2,1.1.1.1,443,User svc_account authenticated successfully via service 8726.,Auth_Fail
2025-10-20 00:11:52,Firewall,3173,svc_account,192.168.1.9,192.168.1.10,3389,User svc_account authenticated successfully via service 8621.,Network_Conn
2025-10-20 00:14:55,Firewall,5750,guest_ext,192.168.1.9,1.1.1.1,80,User user_a authenticated successfully via service 8164.,Auth_Fail
2025-10-20 00:03:00,Proxy,4992,guest_ext,192.168.1.3,203.0.113.2,21,User guest_ext authenticated successfully via service 8013.,Auth_Fail
2025-10-20 00:12:04,SIEM,8016,admin_corp,192.168.1.2,192.168.1.3,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:09:06,SIEM,7953,user_a,203.0.113.3,1.1.1.1,3389,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:12:12,Proxy,3576,admin_corp,192.168.1.7,192.168.1.7,443,User admin_corp authenticated successfully via service 8898.,Auth_Fail
2025-10-20 00:12:16,Firewall,5047,svc_account,192.168.1.2,203.0.113.2,22,User admin_corp authenticated successfully via service 8805.,Auth_Fail
2025-10-20 00:03:05,Proxy,4750,svc_account,192.168.1.8,203.0.113.3,3389,Suspicious activity: Mustang Panda executed Clop malware. File hash is b7c51f8eb5f2dd6e.,File_Write
2025-10-20 00:09:18,SIEM,4791,guest_ext,192.168.1.3,1.1.1.1,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:09:21,Firewall,5316,admin_corp,203.0.113.5,192.168.1.1,80,User guest_ext authenticated successfully via service 8677.,Network_Conn
2025-10-20 00:06:16,SIEM,9741,admin_corp,192.168.1.7,192.168.1.6,443,User guest_ext authenticated successfully via service 8127.,Network_Conn
2025-10-20 00:12:36,Proxy,9354,admin_corp,203.0.113.2,203.0.113.1,80,Suspicious activity: APT29 executed Emotet malware. File hash is 6899935d59848506.,File_Write
2025-10-20 00:06:20,Proxy,8340,admin_corp,192.168.1.3,192.168.1.6,21,User svc_account authenticated successfully via service 8422.,Network_Conn
2025-10-20 00:12:44,SIEM,1995,svc_account,192.168.1.10,192.168.1.8,21,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:03:12,SIEM,5306,user_a,192.168.1.6,203.0.113.5,22,User admin_corp authenticated successfully via service 8301.,Network_Conn
2025-10-20 00:16:05,Proxy,4121,user_a,192.168.1.3,203.0.113.1,22,Suspicious activity: Mustang Panda executed Emotet malware. File hash is f6eb0e01bdf54150.,File_Write
2025-10-20 00:16:10,EDR,3884,svc_account,192.168.1.8,203.0.113.1,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:03:15,Firewall,4647,guest_ext,192.168.1.3,192.168.1.1,21,User svc_account authenticated successfully via service 8965.,Auth_Fail
2025-10-20 00:09:48,Proxy,3009,user_a,203.0.113.1,203.0.113.2,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:03:17,Proxy,2508,guest_ext,203.0.113.2,192.168.1.3,443,User admin_corp authenticated successfully via service 8015.,Auth_Fail
2025-10-20 00:13:12,Firewall,5010,guest_ext,192.168.1.7,192.168.1.5,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:13:16,Firewall,8194,admin_corp,203.0.113.3,1.1.1.1,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:13:20,EDR,9302,user_a,192.168.1.6,192.168.1.2,443,User admin_corp authenticated successfully via service 8231.,Network_Conn
2025-10-20 00:03:21,EDR,3031,guest_ext,203.0.113.3,203.0.113.2,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:16:50,Firewall,9683,svc_account,192.168.1.8,1.1.1.1,21,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:06:46,EDR,8733,admin_corp,203.0.113.3,192.168.1.8,80,User user_a authenticated successfully via service 8468.,Auth_Fail
2025-10-20 00:10:12,SIEM,3074,guest_ext,192.168.1.6,203.0.113.3,21,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 728c3d31b70f76e4.,File_Write
2025-10-20 00:10:15,EDR,7456,admin_corp,203.0.113.5,192.168.1.4,22,User svc_account authenticated successfully via service 8944.,Network_Conn
2025-10-20 00:17:10,Proxy,1018,user_a,192.168.1.1,203.0.113.4,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:06:54,Firewall,9360,admin_corp,192.168.1.5,192.168.1.2,3389,User guest_ext authenticated successfully via service 8005.,Network_Conn
2025-10-20 00:17:20,Proxy,2627,guest_ext,192.168.1.9,203.0.113.1,21,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 25d307841e52a54e.,File_Write
2025-10-20 00:03:29,Firewall,5766,svc_account,192.168.1.6,203.0.113.1,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 00:14:00,SIEM,8043,svc_account,192.168.1.7,203.0.113.2,80,User guest_ext authenticated successfully via service 8489.,Auth_Fail
2025-10-20 00:17:35,SIEM,7083,guest_ext,192.168.1.8,203.0.113.2,22,User admin_corp authenticated successfully via service 8728.,Network_Conn
2025-10-20 00:14:08,EDR,8196,guest_ext,192.168.1.9,192.168.1.4,80,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:17:45,EDR,7474,svc_account,203.0.113.3,203.0.113.5,80,User user_a authenticated successfully via service 8984.,Auth_Fail
2025-10-20 00:17:50,Proxy,7819,user_a,192.168.1.10,192.168.1.6,21,User user_a authenticated successfully via service 8522.,Network_Conn
2025-10-20 00:17:55,Firewall,9090,svc_account,203.0.113.3,192.168.1.9,80,User user_a authenticated successfully via service 8106.,Network_Conn
2025-10-20 00:07:12,EDR,5071,user_a,192.168.1.8,203.0.113.4,80,User user_a authenticated successfully via service 8545.,Auth_Fail
2025-10-20 00:07:14,Proxy,3794,admin_corp,203.0.113.4,192.168.1.9,21,User guest_ext authenticated successfully via service 8632.,Auth_Fail
2025-10-20 00:14:32,EDR,9853,svc_account,192.168.1.8,192.168.1.7,21,Suspicious activity: FIN7 executed LockBit malware. File hash is cf450d7f16bcfbf9.,File_Write
2025-10-20 00:07:18,Proxy,7677,admin_corp,203.0.113.2,1.1.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:03:40,EDR,4585,admin_corp,192.168.1.7,203.0.113.4,80,User guest_ext authenticated successfully via service 8428.,Auth_Fail
2025-10-20 00:07:22,SIEM,6241,user_a,192.168.1.10,1.1.1.1,80,User user_a authenticated successfully via service 8294.,Auth_Fail
2025-10-20 00:14:48,Proxy,5022,guest_ext,203.0.113.3,203.0.113.4,22,Suspicious activity: Mustang Panda executed Clop malware. File hash is 8d8e0ba471c06143.,File_Write
2025-10-20 00:14:52,SIEM,6172,user_a,203.0.113.4,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:11:12,Firewall,3664,guest_ext,192.168.1.2,192.168.1.6,3389,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 650548c00935e5f4.,File_Write
2025-10-20 00:11:15,Proxy,2463,svc_account,203.0.113.2,192.168.1.5,443,User admin_corp authenticated successfully via service 8258.,Network_Conn
2025-10-20 00:15:04,SIEM,4149,svc_account,203.0.113.1,203.0.113.4,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:11:21,SIEM,2463,svc_account,203.0.113.1,192.168.1.3,22,Suspicious activity: APT29 executed Emotet malware. File hash is 2f8d20e30d583240.,File_Write
2025-10-20 00:03:48,Proxy,1200,admin_corp,192.168.1.6,192.168.1.5,3389,User admin_corp authenticated successfully via service 8478.,Auth_Fail
2025-10-20 00:11:27,Firewall,5347,guest_ext,203.0.113.5,192.168.1.7,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:15:20,EDR,1648,user_a,192.168.1.6,203.0.113.3,443,User user_a authenticated successfully via service 8266.,Auth_Fail
2025-10-20 00:19:15,EDR,2225,guest_ext,192.168.1.3,203.0.113.3,22,User admin_corp authenticated successfully via service 8286.,Network_Conn
2025-10-20 00:15:28,EDR,6084,user_a,192.168.1.3,203.0.113.3,80,User user_a authenticated successfully via service 8083.,Network_Conn
2025-10-20 00:15:32,Firewall,9453,admin_corp,192.168.1.8,192.168.1.10,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:15:36,EDR,3949,guest_ext,192.168.1.8,1.1.1.1,22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:07:50,Proxy,3182,guest_ext,203.0.113.4,1.1.1.1,443,User guest_ext authenticated successfully via service 8422.,Auth_Fail
2025-10-20 00:11:48,Proxy,9727,user_a,192.168.1.6,192.168.1.4,3389,Suspicious activity: APT29 executed Emotet malware. File hash is 30d6fe7148960359.,File_Write
2025-10-20 00:15:48,Firewall,6181,svc_account,192.168.1.1,192.168.1.2,80,User guest_ext authenticated successfully via service 8155.,Auth_Fail
2025-10-20 00:19:50,Firewall,2773,guest_ext,192.168.1.6,203.0.113.3,21,User guest_ext authenticated successfully via service 8949.,Auth_Fail
2025-10-20 00:07:58,EDR,6055,svc_account,203.0.113.4,192.168.1.8,3389,User user_a authenticated successfully via service 8835.,Network_Conn
2025-10-20 00:16:00,EDR,1194,guest_ext,203.0.113.2,203.0.113.5,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:04:01,EDR,9389,user_a,203.0.113.4,192.168.1.5,3389,Suspicious activity: APT29 executed LockBit malware. File hash is 626f71aad3ccacbf.,File_Write
2025-10-20 00:12:06,EDR,7725,svc_account,203.0.113.3,192.168.1.2,21,User user_a authenticated successfully via service 8663.,Network_Conn
2025-10-20 00:08:06,EDR,6400,svc_account,192.168.1.9,192.168.1.9,3389,User user_a authenticated successfully via service 8282.,Auth_Fail
2025-10-20 00:20:20,EDR,7724,user_a,203.0.113.3,192.168.1.1,22,Suspicious activity: FIN7 executed QakBot malware. File hash is 8c405f3e9a66454a.,File_Write
2025-10-20 00:08:10,Firewall,5968,guest_ext,192.168.1.7,192.168.1.6,3389,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 00:12:18,Firewall,8341,admin_corp,192.168.1.5,203.0.113.3,80,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 2188255d90fce3b4.,File_Write
2025-10-20 00:12:21,Firewall,8892,guest_ext,203.0.113.1,203.0.113.3,3389,User user_a authenticated successfully via service 8870.,Network_Conn
2025-10-20 00:20:40,EDR,7790,svc_account,192.168.1.6,192.168.1.5,443,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:08:18,Proxy,2675,svc_account,203.0.113.4,192.168.1.1,80,User svc_account authenticated successfully via service 8661.,Auth_Fail
2025-10-20 00:04:10,Firewall,2694,svc_account,192.168.1.8,203.0.113.2,3389,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:12:33,Firewall,6234,admin_corp,192.168.1.3,1.1.1.1,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:08:24,EDR,8301,guest_ext,192.168.1.5,1.1.1.1,3389,User admin_corp authenticated successfully via service 8731.,Auth_Fail
2025-10-20 00:12:39,Proxy,7879,guest_ext,192.168.1.5,203.0.113.1,22,User user_a authenticated successfully via service 8512.,Network_Conn
2025-10-20 00:08:28,EDR,8291,user_a,192.168.1.5,192.168.1.1,443,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:12:45,SIEM,3723,admin_corp,192.168.1.3,192.168.1.7,21,User guest_ext authenticated successfully via service 8815.,Network_Conn
2025-10-20 00:17:04,SIEM,5666,admin_corp,192.168.1.3,192.168.1.1,3389,Suspicious activity: APT29 executed Emotet malware. File hash is 42f6471e9d2c62b2.,File_Write
2025-10-20 00:12:51,SIEM,5381,admin_corp,192.168.1.2,192.168.1.5,22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:21:30,EDR,6711,guest_ext,203.0.113.3,1.1.1.1,443,User admin_corp authenticated successfully via service 8089.,Network_Conn
2025-10-20 00:08:38,Firewall,2462,user_a,192.168.1.1,192.168.1.2,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:13:00,Proxy,5830,admin_corp,192.168.1.6,203.0.113.5,22,User admin_corp authenticated successfully via service 8517.,Network_Conn
2025-10-20 00:17:24,SIEM,1086,admin_corp,203.0.113.5,192.168.1.4,22,Suspicious activity: Lazarus Group executed Emotet malware. File hash is f4f3b12fa974c8b1.,File_Write
2025-10-20 00:04:22,EDR,8121,guest_ext,192.168.1.4,192.168.1.4,21,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is ce7b72afbf3d7c39.,File_Write
2025-10-20 00:17:32,Firewall,1501,svc_account,203.0.113.1,192.168.1.6,443,User user_a authenticated successfully via service 8046.,Network_Conn
2025-10-20 00:17:36,Proxy,4693,admin_corp,203.0.113.4,192.168.1.5,22,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:17:40,SIEM,1669,admin_corp,192.168.1.1,192.168.1.6,443,User guest_ext authenticated successfully via service 8571.,Auth_Fail
2025-10-20 00:22:10,EDR,3723,admin_corp,192.168.1.3,1.1.1.1,3389,User svc_account authenticated successfully via service 8176.,Auth_Fail
2025-10-20 00:08:54,Proxy,2802,svc_account,192.168.1.10,203.0.113.4,80,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 8662c3fa4ad620aa.,File_Write
2025-10-20 00:04:28,EDR,7700,svc_account,192.168.1.3,1.1.1.1,3389,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 00:13:27,SIEM,1141,user_a,203.0.113.5,1.1.1.1,443,User svc_account authenticated successfully via service 8295.,Auth_Fail
2025-10-20 00:04:30,Firewall,8529,user_a,192.168.1.6,192.168.1.8,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:09:02,SIEM,8526,admin_corp,192.168.1.6,192.168.1.3,80,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:18:08,SIEM,8816,user_a,192.168.1.8,192.168.1.6,443,Suspicious activity: FIN7 executed Emotet malware. File hash is f2fd709644644397.,File_Write
2025-10-20 00:04:33,Proxy,4338,guest_ext,203.0.113.5,203.0.113.5,80,User admin_corp authenticated successfully via service 8035.,Auth_Fail
2025-10-20 00:09:08,EDR,9420,guest_ext,192.168.1.9,192.168.1.8,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 00:22:55,Proxy,2083,admin_corp,192.168.1.4,192.168.1.4,22,User guest_ext authenticated successfully via service 8302.,Network_Conn
2025-10-20 00:04:36,Proxy,5479,guest_ext,192.168.1.6,192.168.1.7,443,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:09:14,SIEM,5991,guest_ext,192.168.1.7,192.168.1.5,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:23:10,Firewall,9499,admin_corp,192.168.1.6,192.168.1.8,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:23:15,Proxy,4396,guest_ext,192.168.1.1,203.0.113.4,21,User admin_corp authenticated successfully via service 8746.,Auth_Fail
2025-10-20 00:18:40,SIEM,3202,svc_account,192.168.1.4,1.1.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:09:22,Proxy,2585,guest_ext,192.168.1.6,203.0.113.3,443,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:14:06,Firewall,2663,admin_corp,192.168.1.7,192.168.1.7,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:09:26,Proxy,3122,admin_corp,192.168.1.9,192.168.1.6,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:09:28,Proxy,6419,svc_account,203.0.113.5,192.168.1.4,80,User svc_account authenticated successfully via service 8829.,Auth_Fail
2025-10-20 00:09:30,SIEM,5610,admin_corp,203.0.113.1,203.0.113.3,22,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 0ad934ca5633a657.,File_Write
2025-10-20 00:23:50,SIEM,2834,svc_account,203.0.113.1,1.1.1.1,443,User user_a authenticated successfully via service 8820.,Auth_Fail
2025-10-20 00:14:21,SIEM,5447,svc_account,192.168.1.4,203.0.113.1,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:09:36,SIEM,7361,svc_account,192.168.1.4,1.1.1.1,22,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
